id,accid,cost,info,createdate
856,9168858643,20000000,پرداخت شارژ ساختمان,2014-2-18
857,9168858643,20000000,پرداخت شارژ ساختمان,2014-3-12
858,9168858643,5000000,پرداخت شارژ ساختمان,2014-4-18
859,9168858643,300000,پرداخت شارژ ساختمان,2014-5-12
860,9168858643,50000000,پرداخت شارژ ساختمان,2014-6-11
861,9168858643,80000000,پرداخت شارژ ساختمان,2014-7-14
862,9168858643,5000000,پرداخت شارژ ساختمان,2014-8-10
863,9168858643,600000,پرداخت شارژ ساختمان,2014-9-13
864,9168858643,8000000,پرداخت شارژ ساختمان,2014-10-12
865,9168858643,7000000,پرداخت شارژ ساختمان,2014-11-16
866,9168858643,90000000,پرداخت شارژ ساختمان,2014-12-10
867,9168858643,400000,پرداخت شارژ ساختمان,2015-1-16
868,9168858643,20000000,پرداخت شارژ ساختمان,2015-2-19
869,9168858643,7000000,پرداخت شارژ ساختمان,2015-3-19
870,9168858643,700000,پرداخت شارژ ساختمان,2015-4-14
871,9168858643,600000,پرداخت شارژ ساختمان,2015-5-10
872,9168858643,7000000,پرداخت شارژ ساختمان,2015-6-19
873,9168858643,3000000,پرداخت شارژ ساختمان,2015-7-14
874,9168858643,4000000,پرداخت شارژ ساختمان,2015-8-20
875,9168858643,300000,پرداخت شارژ ساختمان,2015-9-18
876,9168858643,10000000,پرداخت شارژ ساختمان,2015-10-18
877,9168858643,300000,پرداخت شارژ ساختمان,2015-11-20
878,9168858643,500000,پرداخت شارژ ساختمان,2015-12-18
879,9168858643,4000000,پرداخت شارژ ساختمان,2016-1-20
880,9168858643,50000000,پرداخت شارژ ساختمان,2016-2-13
881,9168858643,900000,پرداخت شارژ ساختمان,2016-3-19
882,9168858643,600000,پرداخت شارژ ساختمان,2016-4-19
883,9168858643,1000000,پرداخت شارژ ساختمان,2016-5-16
884,9168858643,9000000,پرداخت شارژ ساختمان,2016-6-20
885,9168858643,6000000,پرداخت شارژ ساختمان,2016-7-17
886,9168858643,600000,پرداخت شارژ ساختمان,2016-8-11
887,9168858643,100000,پرداخت شارژ ساختمان,2016-9-20
888,9168858643,100000,پرداخت شارژ ساختمان,2016-10-10
889,9168858643,60000000,پرداخت شارژ ساختمان,2016-11-20
890,9168858643,80000000,پرداخت شارژ ساختمان,2016-12-16
891,9168858643,400000,پرداخت شارژ ساختمان,2017-1-13
892,9168858643,30000000,پرداخت شارژ ساختمان,2017-2-13
893,9168858643,8000000,پرداخت شارژ ساختمان,2017-3-15
894,9168858643,700000,پرداخت شارژ ساختمان,2017-4-18
895,9168858643,9000000,پرداخت شارژ ساختمان,2017-5-16
896,9168858643,800000,پرداخت شارژ ساختمان,2017-6-20
897,9168858643,20000000,پرداخت شارژ ساختمان,2017-7-12
898,9168858643,5000000,پرداخت شارژ ساختمان,2017-8-17
899,9168858643,400000,پرداخت شارژ ساختمان,2017-9-18
900,9168858643,500000,پرداخت شارژ ساختمان,2017-10-11
901,9168858643,900000,پرداخت شارژ ساختمان,2017-11-17
902,9168858643,900000,پرداخت شارژ ساختمان,2017-12-11
903,9168858643,20000000,پرداخت شارژ ساختمان,2018-1-16
904,9168858643,9000000,پرداخت شارژ ساختمان,2018-2-17
905,9168858643,80000000,پرداخت شارژ ساختمان,2018-3-20
906,9168858643,500000,پرداخت شارژ ساختمان,2018-4-19
907,9168858643,1000000,پرداخت شارژ ساختمان,2018-5-18
908,9168858643,200000,پرداخت شارژ ساختمان,2018-6-15
909,9168858643,90000000,پرداخت شارژ ساختمان,2018-7-20
910,9168858643,70000000,پرداخت شارژ ساختمان,2018-8-15
911,9168858643,2000000,پرداخت شارژ ساختمان,2018-9-14
912,9168858643,40000000,پرداخت شارژ ساختمان,2018-10-16
913,9168858643,8000000,پرداخت شارژ ساختمان,2018-11-20
914,9168858643,30000000,پرداخت شارژ ساختمان,2018-12-20
915,9168858643,100000,پرداخت شارژ ساختمان,2019-1-16
916,9168858643,300000,پرداخت شارژ ساختمان,2019-2-14
917,9168858643,50000000,پرداخت شارژ ساختمان,2019-3-17
918,9168858643,500000,پرداخت شارژ ساختمان,2019-4-16
919,9168858643,50000000,پرداخت شارژ ساختمان,2019-5-11
920,9168858643,1000000,پرداخت شارژ ساختمان,2019-6-19
921,9168858643,400000,پرداخت شارژ ساختمان,2019-7-15
922,9168858643,20000000,پرداخت شارژ ساختمان,2019-8-10
923,9168858643,600000,پرداخت شارژ ساختمان,2019-9-14
924,9168858643,10000000,پرداخت شارژ ساختمان,2019-10-10
925,9168858643,2000000,پرداخت شارژ ساختمان,2019-11-16
926,9168858643,5000000,پرداخت شارژ ساختمان,2019-12-18
927,9168858643,100000,پرداخت شارژ ساختمان,2020-1-12
928,9168858643,200000,پرداخت شارژ ساختمان,2020-2-13
929,9168858643,400000,پرداخت شارژ ساختمان,2020-3-15
930,9168858643,80000000,پرداخت شارژ ساختمان,2020-4-17
931,9168858643,300000,پرداخت شارژ ساختمان,2020-5-16
932,9168858643,10000000,پرداخت شارژ ساختمان,2020-6-13
933,9168858643,70000000,پرداخت شارژ ساختمان,2020-7-13
934,9168858643,300000,پرداخت شارژ ساختمان,2020-8-12
935,9168858643,900000,پرداخت شارژ ساختمان,2020-9-11
936,9168858643,4000000,پرداخت شارژ ساختمان,2020-10-11
937,9168858643,3000000,پرداخت شارژ ساختمان,2020-11-11
938,9168858643,9000000,پرداخت شارژ ساختمان,2020-12-19
939,9168858643,600000,پرداخت شارژ ساختمان,2021-1-11
940,9168858643,90000000,پرداخت شارژ ساختمان,2021-2-18
941,9168858643,6000000,پرداخت شارژ ساختمان,2021-3-20
942,9168858643,6000000,پرداخت شارژ ساختمان,2021-4-14
943,9168858643,90000000,پرداخت شارژ ساختمان,2021-5-15
944,9168858643,100000,پرداخت شارژ ساختمان,2021-6-15
945,9168858643,60000000,پرداخت شارژ ساختمان,2021-7-11
946,9168858643,3000000,پرداخت شارژ ساختمان,2021-8-14
947,9168858643,800000,پرداخت شارژ ساختمان,2021-9-17
948,9168858643,10000000,پرداخت شارژ ساختمان,2021-10-11
949,9168858643,60000000,پرداخت شارژ ساختمان,2021-11-15
950,9168858643,400000,پرداخت شارژ ساختمان,2021-12-17
951,9168858643,2000000,پرداخت شارژ ساختمان,2022-1-14
952,9852114944,1000000,پرداخت شارژ ساختمان,2007-11-19
953,9852114944,60000000,پرداخت شارژ ساختمان,2007-12-17
954,9852114944,100000,پرداخت شارژ ساختمان,2008-1-20
955,9852114944,90000000,پرداخت شارژ ساختمان,2008-2-10
956,9852114944,4000000,پرداخت شارژ ساختمان,2008-3-17
957,9852114944,300000,پرداخت شارژ ساختمان,2008-4-13
958,9852114944,7000000,پرداخت شارژ ساختمان,2008-5-10
959,9852114944,50000000,پرداخت شارژ ساختمان,2008-6-19
960,9852114944,1000000,پرداخت شارژ ساختمان,2008-7-15
961,9852114944,400000,پرداخت شارژ ساختمان,2008-8-15
962,9852114944,8000000,پرداخت شارژ ساختمان,2008-9-12
963,9852114944,4000000,پرداخت شارژ ساختمان,2008-10-13
964,9852114944,900000,پرداخت شارژ ساختمان,2008-11-13
965,9852114944,60000000,پرداخت شارژ ساختمان,2008-12-13
966,9852114944,600000,پرداخت شارژ ساختمان,2009-1-12
967,9852114944,9000000,پرداخت شارژ ساختمان,2009-2-10
968,9852114944,6000000,پرداخت شارژ ساختمان,2009-3-20
969,9852114944,500000,پرداخت شارژ ساختمان,2009-4-14
970,9852114944,1000000,پرداخت شارژ ساختمان,2009-5-11
971,9852114944,600000,پرداخت شارژ ساختمان,2009-6-13
972,9852114944,6000000,پرداخت شارژ ساختمان,2009-7-19
973,9852114944,400000,پرداخت شارژ ساختمان,2009-8-17
974,9852114944,300000,پرداخت شارژ ساختمان,2009-9-11
975,9852114944,10000000,پرداخت شارژ ساختمان,2009-10-19
976,9852114944,10000000,پرداخت شارژ ساختمان,2009-11-12
977,9852114944,900000,پرداخت شارژ ساختمان,2009-12-17
978,9852114944,60000000,پرداخت شارژ ساختمان,2010-1-19
979,9852114944,70000000,پرداخت شارژ ساختمان,2010-2-12
980,9852114944,20000000,پرداخت شارژ ساختمان,2010-3-11
981,9852114944,9000000,پرداخت شارژ ساختمان,2010-4-11
982,9852114944,10000000,پرداخت شارژ ساختمان,2010-5-19
983,9852114944,500000,پرداخت شارژ ساختمان,2010-6-12
984,9852114944,70000000,پرداخت شارژ ساختمان,2010-7-11
985,9852114944,10000000,پرداخت شارژ ساختمان,2010-8-10
986,9852114944,7000000,پرداخت شارژ ساختمان,2010-9-10
987,9852114944,6000000,پرداخت شارژ ساختمان,2010-10-13
988,9852114944,90000000,پرداخت شارژ ساختمان,2010-11-11
989,9852114944,5000000,پرداخت شارژ ساختمان,2010-12-11
990,9852114944,600000,پرداخت شارژ ساختمان,2011-1-13
991,9852114944,200000,پرداخت شارژ ساختمان,2011-2-20
992,9852114944,60000000,پرداخت شارژ ساختمان,2011-3-12
993,9852114944,70000000,پرداخت شارژ ساختمان,2011-4-15
994,9852114944,100000,پرداخت شارژ ساختمان,2011-5-15
995,9852114944,60000000,پرداخت شارژ ساختمان,2011-6-20
996,9852114944,300000,پرداخت شارژ ساختمان,2011-7-12
997,9852114944,40000000,پرداخت شارژ ساختمان,2011-8-20
998,9852114944,200000,پرداخت شارژ ساختمان,2011-9-11
999,9852114944,2000000,پرداخت شارژ ساختمان,2011-10-17
1000,9852114944,4000000,پرداخت شارژ ساختمان,2011-11-15
1001,9852114944,40000000,پرداخت شارژ ساختمان,2011-12-16
1002,9852114944,8000000,پرداخت شارژ ساختمان,2012-1-19
1003,9852114944,700000,پرداخت شارژ ساختمان,2012-2-12
1004,9852114944,1000000,پرداخت شارژ ساختمان,2012-3-16
1005,9852114944,90000000,پرداخت شارژ ساختمان,2012-4-16
1006,9852114944,80000000,پرداخت شارژ ساختمان,2012-5-17
1007,9852114944,700000,پرداخت شارژ ساختمان,2012-6-19
1008,9852114944,6000000,پرداخت شارژ ساختمان,2012-7-19
1009,9852114944,50000000,پرداخت شارژ ساختمان,2012-8-16
1010,9852114944,600000,پرداخت شارژ ساختمان,2012-9-10
1011,9852114944,300000,پرداخت شارژ ساختمان,2012-10-19
1012,9852114944,60000000,پرداخت شارژ ساختمان,2012-11-10
1013,9852114944,70000000,پرداخت شارژ ساختمان,2012-12-10
1014,9852114944,50000000,پرداخت شارژ ساختمان,2013-1-15
1015,9852114944,5000000,پرداخت شارژ ساختمان,2013-2-13
1016,9852114944,1000000,پرداخت شارژ ساختمان,2013-3-14
1017,9852114944,900000,پرداخت شارژ ساختمان,2013-4-20
1018,9852114944,600000,پرداخت شارژ ساختمان,2013-5-19
1019,9852114944,3000000,پرداخت شارژ ساختمان,2013-6-11
1020,9852114944,3000000,پرداخت شارژ ساختمان,2013-7-14
1021,9852114944,600000,پرداخت شارژ ساختمان,2013-8-14
1022,9852114944,10000000,پرداخت شارژ ساختمان,2013-9-11
1023,9852114944,100000,پرداخت شارژ ساختمان,2013-10-10
1024,9852114944,80000000,پرداخت شارژ ساختمان,2013-11-15
1025,9852114944,500000,پرداخت شارژ ساختمان,2013-12-13
1026,9852114944,600000,پرداخت شارژ ساختمان,2014-1-20
1027,9852114944,4000000,پرداخت شارژ ساختمان,2014-2-12
1028,9852114944,2000000,پرداخت شارژ ساختمان,2014-3-19
1029,9852114944,600000,پرداخت شارژ ساختمان,2014-4-13
1030,9852114944,300000,پرداخت شارژ ساختمان,2014-5-18
1031,9852114944,500000,پرداخت شارژ ساختمان,2014-6-12
1032,9852114944,5000000,پرداخت شارژ ساختمان,2014-7-11
1033,9852114944,2000000,پرداخت شارژ ساختمان,2014-8-17
1034,9852114944,9000000,پرداخت شارژ ساختمان,2014-9-20
1035,9852114944,8000000,پرداخت شارژ ساختمان,2014-10-11
1036,9852114944,6000000,پرداخت شارژ ساختمان,2014-11-18
1037,9852114944,20000000,پرداخت شارژ ساختمان,2014-12-15
1038,9852114944,40000000,پرداخت شارژ ساختمان,2015-1-17
1039,9852114944,7000000,پرداخت شارژ ساختمان,2015-2-10
1040,9852114944,300000,پرداخت شارژ ساختمان,2015-3-19
1041,9852114944,1000000,پرداخت شارژ ساختمان,2015-4-17
1042,9852114944,500000,پرداخت شارژ ساختمان,2015-5-20
1043,9852114944,5000000,پرداخت شارژ ساختمان,2015-6-16
1044,9852114944,600000,پرداخت شارژ ساختمان,2015-7-13
1045,9852114944,100000,پرداخت شارژ ساختمان,2015-8-15
1046,9852114944,300000,پرداخت شارژ ساختمان,2015-9-10
1047,9852114944,700000,پرداخت شارژ ساختمان,2015-10-20
1048,9852114944,900000,پرداخت شارژ ساختمان,2015-11-14
1049,9852114944,4000000,پرداخت شارژ ساختمان,2015-12-19
1050,9852114944,300000,پرداخت شارژ ساختمان,2016-1-17
1051,9852114944,70000000,پرداخت شارژ ساختمان,2016-2-16
1052,9852114944,1000000,پرداخت شارژ ساختمان,2016-3-17
1053,9852114944,2000000,پرداخت شارژ ساختمان,2016-4-10
1054,9852114944,9000000,پرداخت شارژ ساختمان,2016-5-20
1055,9852114944,9000000,پرداخت شارژ ساختمان,2016-6-18
1056,9852114944,80000000,پرداخت شارژ ساختمان,2016-7-20
1057,9852114944,1000000,پرداخت شارژ ساختمان,2016-8-16
1058,9852114944,200000,پرداخت شارژ ساختمان,2016-9-10
1059,9852114944,500000,پرداخت شارژ ساختمان,2016-10-17
1060,9852114944,300000,پرداخت شارژ ساختمان,2016-11-12
1061,9852114944,6000000,پرداخت شارژ ساختمان,2016-12-10
1062,9852114944,30000000,پرداخت شارژ ساختمان,2017-1-15
1063,9852114944,20000000,پرداخت شارژ ساختمان,2017-2-13
1064,9852114944,90000000,پرداخت شارژ ساختمان,2017-3-15
1065,9852114944,4000000,پرداخت شارژ ساختمان,2017-4-10
1066,9852114944,9000000,پرداخت شارژ ساختمان,2017-5-20
1067,9852114944,100000,پرداخت شارژ ساختمان,2017-6-20
1068,9852114944,600000,پرداخت شارژ ساختمان,2017-7-14
1069,9852114944,10000000,پرداخت شارژ ساختمان,2017-8-12
1070,9852114944,5000000,پرداخت شارژ ساختمان,2017-9-16
1071,9852114944,60000000,پرداخت شارژ ساختمان,2017-10-20
1072,9852114944,600000,پرداخت شارژ ساختمان,2017-11-11
1073,9852114944,900000,پرداخت شارژ ساختمان,2017-12-17
1074,9852114944,90000000,پرداخت شارژ ساختمان,2018-1-19
1075,9852114944,3000000,پرداخت شارژ ساختمان,2018-2-13
1076,9852114944,60000000,پرداخت شارژ ساختمان,2018-3-15
1077,9852114944,10000000,پرداخت شارژ ساختمان,2018-4-13
1078,9852114944,600000,پرداخت شارژ ساختمان,2018-5-19
1079,9852114944,90000000,پرداخت شارژ ساختمان,2018-6-13
1080,9852114944,30000000,پرداخت شارژ ساختمان,2018-7-16
1081,9852114944,90000000,پرداخت شارژ ساختمان,2018-8-12
1082,9852114944,90000000,پرداخت شارژ ساختمان,2018-9-12
1083,9852114944,70000000,پرداخت شارژ ساختمان,2018-10-12
1084,9852114944,70000000,پرداخت شارژ ساختمان,2018-11-10
1085,9852114944,80000000,پرداخت شارژ ساختمان,2018-12-17
1086,9852114944,3000000,پرداخت شارژ ساختمان,2019-1-13
1087,9852114944,300000,پرداخت شارژ ساختمان,2019-2-11
1088,9852114944,60000000,پرداخت شارژ ساختمان,2019-3-17
1089,9852114944,200000,پرداخت شارژ ساختمان,2019-4-12
1090,9852114944,400000,پرداخت شارژ ساختمان,2019-5-16
1091,9852114944,8000000,پرداخت شارژ ساختمان,2019-6-13
1092,9852114944,4000000,پرداخت شارژ ساختمان,2019-7-13
1093,9852114944,80000000,پرداخت شارژ ساختمان,2019-8-20
1094,9852114944,90000000,پرداخت شارژ ساختمان,2019-9-15
1095,9852114944,90000000,پرداخت شارژ ساختمان,2019-10-20
1096,9852114944,6000000,پرداخت شارژ ساختمان,2019-11-13
1097,9852114944,60000000,پرداخت شارژ ساختمان,2019-12-16
1098,9852114944,900000,پرداخت شارژ ساختمان,2020-1-20
1099,9852114944,100000,پرداخت شارژ ساختمان,2020-2-20
1100,9852114944,800000,پرداخت شارژ ساختمان,2020-3-20
1101,9852114944,500000,پرداخت شارژ ساختمان,2020-4-16
1102,9852114944,1000000,پرداخت شارژ ساختمان,2020-5-14
1103,9852114944,20000000,پرداخت شارژ ساختمان,2020-6-18
1104,9852114944,20000000,پرداخت شارژ ساختمان,2020-7-12
1105,9852114944,8000000,پرداخت شارژ ساختمان,2020-8-14
1106,9852114944,5000000,پرداخت شارژ ساختمان,2020-9-20
1107,9852114944,90000000,پرداخت شارژ ساختمان,2020-10-14
1108,9852114944,200000,پرداخت شارژ ساختمان,2020-11-14
1109,9852114944,5000000,پرداخت شارژ ساختمان,2020-12-20
1110,9852114944,800000,پرداخت شارژ ساختمان,2021-1-19
1111,9852114944,1000000,پرداخت شارژ ساختمان,2021-2-16
1112,9852114944,6000000,پرداخت شارژ ساختمان,2021-3-15
1113,9852114944,50000000,پرداخت شارژ ساختمان,2021-4-15
1114,9852114944,800000,پرداخت شارژ ساختمان,2021-5-10
1115,9852114944,4000000,پرداخت شارژ ساختمان,2021-6-13
1116,9852114944,50000000,پرداخت شارژ ساختمان,2021-7-15
1117,9852114944,3000000,پرداخت شارژ ساختمان,2021-8-19
1118,9852114944,400000,پرداخت شارژ ساختمان,2021-9-10
1119,9852114944,40000000,پرداخت شارژ ساختمان,2021-10-12
1120,9852114944,70000000,پرداخت شارژ ساختمان,2021-11-17
1121,9852114944,3000000,پرداخت شارژ ساختمان,2021-12-11
1122,9852114944,5000000,پرداخت شارژ ساختمان,2022-1-10
1123,9683310683,500000,پرداخت شارژ ساختمان,2017-7-13
1124,9683310683,2000000,پرداخت شارژ ساختمان,2017-8-18
1125,9683310683,800000,پرداخت شارژ ساختمان,2017-9-18
1126,9683310683,600000,پرداخت شارژ ساختمان,2017-10-11
1127,9683310683,400000,پرداخت شارژ ساختمان,2017-11-13
1128,9683310683,90000000,پرداخت شارژ ساختمان,2017-12-11
1129,9683310683,30000000,پرداخت شارژ ساختمان,2018-1-12
1130,9683310683,1000000,پرداخت شارژ ساختمان,2018-2-16
1131,9683310683,200000,پرداخت شارژ ساختمان,2018-3-20
1132,9683310683,800000,پرداخت شارژ ساختمان,2018-4-14
1133,9683310683,60000000,پرداخت شارژ ساختمان,2018-5-11
1134,9683310683,400000,پرداخت شارژ ساختمان,2018-6-18
1135,9683310683,3000000,پرداخت شارژ ساختمان,2018-7-14
1136,9683310683,1000000,پرداخت شارژ ساختمان,2018-8-14
1137,9683310683,5000000,پرداخت شارژ ساختمان,2018-9-13
1138,9683310683,1000000,پرداخت شارژ ساختمان,2018-10-16
1139,9683310683,500000,پرداخت شارژ ساختمان,2018-11-13
1140,9683310683,10000000,پرداخت شارژ ساختمان,2018-12-18
1141,9683310683,1000000,پرداخت شارژ ساختمان,2019-1-14
1142,9683310683,60000000,پرداخت شارژ ساختمان,2019-2-11
1143,9683310683,200000,پرداخت شارژ ساختمان,2019-3-13
1144,9683310683,6000000,پرداخت شارژ ساختمان,2019-4-12
1145,9683310683,9000000,پرداخت شارژ ساختمان,2019-5-14
1146,9683310683,900000,پرداخت شارژ ساختمان,2019-6-10
1147,9683310683,500000,پرداخت شارژ ساختمان,2019-7-12
1148,9683310683,6000000,پرداخت شارژ ساختمان,2019-8-15
1149,9683310683,3000000,پرداخت شارژ ساختمان,2019-9-12
1150,9683310683,1000000,پرداخت شارژ ساختمان,2019-10-20
1151,9683310683,1000000,پرداخت شارژ ساختمان,2019-11-11
1152,9683310683,60000000,پرداخت شارژ ساختمان,2019-12-10
1153,9683310683,10000000,پرداخت شارژ ساختمان,2020-1-12
1154,9683310683,7000000,پرداخت شارژ ساختمان,2020-2-14
1155,9683310683,7000000,پرداخت شارژ ساختمان,2020-3-11
1156,9683310683,90000000,پرداخت شارژ ساختمان,2020-4-17
1157,9683310683,10000000,پرداخت شارژ ساختمان,2020-5-11
1158,9683310683,60000000,پرداخت شارژ ساختمان,2020-6-16
1159,9683310683,400000,پرداخت شارژ ساختمان,2020-7-16
1160,9683310683,400000,پرداخت شارژ ساختمان,2020-8-15
1161,9683310683,3000000,پرداخت شارژ ساختمان,2020-9-20
1162,9683310683,1000000,پرداخت شارژ ساختمان,2020-10-10
1163,9683310683,200000,پرداخت شارژ ساختمان,2020-11-12
1164,9683310683,600000,پرداخت شارژ ساختمان,2020-12-19
1165,9683310683,5000000,پرداخت شارژ ساختمان,2021-1-18
1166,9683310683,900000,پرداخت شارژ ساختمان,2021-2-16
1167,9683310683,7000000,پرداخت شارژ ساختمان,2021-3-12
1168,9683310683,4000000,پرداخت شارژ ساختمان,2021-4-13
1169,9683310683,9000000,پرداخت شارژ ساختمان,2021-5-14
1170,9683310683,200000,پرداخت شارژ ساختمان,2021-6-19
1171,9683310683,400000,پرداخت شارژ ساختمان,2021-7-20
1172,9683310683,900000,پرداخت شارژ ساختمان,2021-8-19
1173,9683310683,5000000,پرداخت شارژ ساختمان,2021-9-15
1174,9683310683,10000000,پرداخت شارژ ساختمان,2021-10-12
1175,9683310683,300000,پرداخت شارژ ساختمان,2021-11-10
1176,9683310683,400000,پرداخت شارژ ساختمان,2021-12-12
1177,9683310683,2000000,پرداخت شارژ ساختمان,2022-1-18
1178,9713996387,40000000,پرداخت شارژ ساختمان,2019-12-17
1179,9713996387,800000,پرداخت شارژ ساختمان,2020-1-13
1180,9713996387,10000000,پرداخت شارژ ساختمان,2020-2-12
1181,9713996387,8000000,پرداخت شارژ ساختمان,2020-3-19
1182,9713996387,8000000,پرداخت شارژ ساختمان,2020-4-20
1183,9713996387,800000,پرداخت شارژ ساختمان,2020-5-11
1184,9713996387,60000000,پرداخت شارژ ساختمان,2020-6-11
1185,9713996387,1000000,پرداخت شارژ ساختمان,2020-7-11
1186,9713996387,80000000,پرداخت شارژ ساختمان,2020-8-12
1187,9713996387,500000,پرداخت شارژ ساختمان,2020-9-14
1188,9713996387,900000,پرداخت شارژ ساختمان,2020-10-10
1189,9713996387,8000000,پرداخت شارژ ساختمان,2020-11-14
1190,9713996387,4000000,پرداخت شارژ ساختمان,2020-12-20
1191,9713996387,50000000,پرداخت شارژ ساختمان,2021-1-18
1192,9713996387,600000,پرداخت شارژ ساختمان,2021-2-19
1193,9713996387,20000000,پرداخت شارژ ساختمان,2021-3-18
1194,9713996387,200000,پرداخت شارژ ساختمان,2021-4-11
1195,9713996387,200000,پرداخت شارژ ساختمان,2021-5-20
1196,9713996387,4000000,پرداخت شارژ ساختمان,2021-6-10
1197,9713996387,900000,پرداخت شارژ ساختمان,2021-7-16
1198,9713996387,5000000,پرداخت شارژ ساختمان,2021-8-17
1199,9713996387,5000000,پرداخت شارژ ساختمان,2021-9-15
1200,9713996387,50000000,پرداخت شارژ ساختمان,2021-10-16
1201,9713996387,3000000,پرداخت شارژ ساختمان,2021-11-15
1202,9713996387,4000000,پرداخت شارژ ساختمان,2021-12-18
1203,9713996387,5000000,پرداخت شارژ ساختمان,2022-1-19
1204,9172251334,9000000,پرداخت شارژ ساختمان,2020-10-13
1205,9172251334,5000000,پرداخت شارژ ساختمان,2020-11-16
1206,9172251334,60000000,پرداخت شارژ ساختمان,2020-12-11
1207,9172251334,30000000,پرداخت شارژ ساختمان,2021-1-10
1208,9172251334,5000000,پرداخت شارژ ساختمان,2021-2-14
1209,9172251334,600000,پرداخت شارژ ساختمان,2021-3-15
1210,9172251334,7000000,پرداخت شارژ ساختمان,2021-4-10
1211,9172251334,40000000,پرداخت شارژ ساختمان,2021-5-10
1212,9172251334,80000000,پرداخت شارژ ساختمان,2021-6-13
1213,9172251334,300000,پرداخت شارژ ساختمان,2021-7-20
1214,9172251334,70000000,پرداخت شارژ ساختمان,2021-8-11
1215,9172251334,60000000,پرداخت شارژ ساختمان,2021-9-12
1216,9172251334,6000000,پرداخت شارژ ساختمان,2021-10-20
1217,9172251334,6000000,پرداخت شارژ ساختمان,2021-11-19
1218,9172251334,100000,پرداخت شارژ ساختمان,2021-12-20
1219,9172251334,90000000,پرداخت شارژ ساختمان,2022-1-20
1220,9966538135,3000000,پرداخت شارژ ساختمان,2000-2-14
1221,9966538135,10000000,پرداخت شارژ ساختمان,2000-3-14
1222,9966538135,50000000,پرداخت شارژ ساختمان,2000-4-10
1223,9966538135,5000000,پرداخت شارژ ساختمان,2000-5-19
1224,9966538135,100000,پرداخت شارژ ساختمان,2000-6-17
1225,9966538135,10000000,پرداخت شارژ ساختمان,2000-7-15
1226,9966538135,30000000,پرداخت شارژ ساختمان,2000-8-13
1227,9966538135,8000000,پرداخت شارژ ساختمان,2000-9-12
1228,9966538135,60000000,پرداخت شارژ ساختمان,2000-10-15
1229,9966538135,200000,پرداخت شارژ ساختمان,2000-11-13
1230,9966538135,900000,پرداخت شارژ ساختمان,2000-12-10
1231,9966538135,500000,پرداخت شارژ ساختمان,2001-1-10
1232,9966538135,4000000,پرداخت شارژ ساختمان,2001-2-20
1233,9966538135,200000,پرداخت شارژ ساختمان,2001-3-17
1234,9966538135,60000000,پرداخت شارژ ساختمان,2001-4-14
1235,9966538135,3000000,پرداخت شارژ ساختمان,2001-5-12
1236,9966538135,90000000,پرداخت شارژ ساختمان,2001-6-20
1237,9966538135,300000,پرداخت شارژ ساختمان,2001-7-14
1238,9966538135,9000000,پرداخت شارژ ساختمان,2001-8-12
1239,9966538135,6000000,پرداخت شارژ ساختمان,2001-9-14
1240,9966538135,300000,پرداخت شارژ ساختمان,2001-10-13
1241,9966538135,3000000,پرداخت شارژ ساختمان,2001-11-16
1242,9966538135,3000000,پرداخت شارژ ساختمان,2001-12-17
1243,9966538135,400000,پرداخت شارژ ساختمان,2002-1-11
1244,9966538135,100000,پرداخت شارژ ساختمان,2002-2-19
1245,9966538135,30000000,پرداخت شارژ ساختمان,2002-3-11
1246,9966538135,60000000,پرداخت شارژ ساختمان,2002-4-19
1247,9966538135,400000,پرداخت شارژ ساختمان,2002-5-16
1248,9966538135,20000000,پرداخت شارژ ساختمان,2002-6-12
1249,9966538135,500000,پرداخت شارژ ساختمان,2002-7-10
1250,9966538135,3000000,پرداخت شارژ ساختمان,2002-8-11
1251,9966538135,80000000,پرداخت شارژ ساختمان,2002-9-10
1252,9966538135,2000000,پرداخت شارژ ساختمان,2002-10-14
1253,9966538135,600000,پرداخت شارژ ساختمان,2002-11-10
1254,9966538135,1000000,پرداخت شارژ ساختمان,2002-12-10
1255,9966538135,200000,پرداخت شارژ ساختمان,2003-1-10
1256,9966538135,50000000,پرداخت شارژ ساختمان,2003-2-11
1257,9966538135,3000000,پرداخت شارژ ساختمان,2003-3-15
1258,9966538135,9000000,پرداخت شارژ ساختمان,2003-4-16
1259,9966538135,10000000,پرداخت شارژ ساختمان,2003-5-15
1260,9966538135,60000000,پرداخت شارژ ساختمان,2003-6-13
1261,9966538135,60000000,پرداخت شارژ ساختمان,2003-7-14
1262,9966538135,700000,پرداخت شارژ ساختمان,2003-8-14
1263,9966538135,500000,پرداخت شارژ ساختمان,2003-9-10
1264,9966538135,200000,پرداخت شارژ ساختمان,2003-10-17
1265,9966538135,4000000,پرداخت شارژ ساختمان,2003-11-11
1266,9966538135,9000000,پرداخت شارژ ساختمان,2003-12-18
1267,9966538135,50000000,پرداخت شارژ ساختمان,2004-1-13
1268,9966538135,300000,پرداخت شارژ ساختمان,2004-2-13
1269,9966538135,200000,پرداخت شارژ ساختمان,2004-3-18
1270,9966538135,30000000,پرداخت شارژ ساختمان,2004-4-19
1271,9966538135,100000,پرداخت شارژ ساختمان,2004-5-18
1272,9966538135,9000000,پرداخت شارژ ساختمان,2004-6-12
1273,9966538135,4000000,پرداخت شارژ ساختمان,2004-7-18
1274,9966538135,60000000,پرداخت شارژ ساختمان,2004-8-16
